2
TSOW
TAGP
time = no
455
11307.293787308485	13113.173235329929
11289.50161250882	13099.59659806452
11359.358789109088	13176.660289521511
11354.563776209641	13187.845820734923
11348.924967445355	13199.158800683175
11343.745096984665	13211.995178723715
11331.466583941514	13188.078505214437
11309.059817464877	13153.566591582232
11299.94532593913	13133.254816482542
11286.84586453274	13109.802830261313
11250.860300513883	13086.392484644115
11220.04775833948	13071.73799861601
11195.957383738078	13064.78559341096
11156.096853990075	13043.132569548774
11112.002852331216	12991.334147769174
11092.509772914473	12959.594299731223
11062.8060463006	12918.581595880283
11015.7450234072	12861.146618729588
10988.140508514813	12843.299523918315
10946.115912365987	12817.794327932377
10889.261485429075	12778.474227427823
10816.711171434965	12724.587439520927
10766.091789673645	12670.536843372945
10709.060764589527	12601.328947604841
10674.765908603495	12555.827602022146
10631.9164070763	12502.642207984803
10583.054586094922	12460.638241150675
10528.209924308421	12422.70229094469
10459.753289652474	12372.170831734375
10425.12372596856	12356.592719900184
10370.555322953493	12302.741430945636
10350.336356882104	12270.161658737856
10308.675071510394	12217.12206733767
10266.174469759648	12164.150814955494
10266.089727768815	12167.833434239277
10320.166212619128	12233.99067837271
10354.252225067192	12279.765785939082
10399.082801610133	12337.289463793293
10433.18149476148	12369.807347800255
10473.97729253275	12391.750482590503
10522.432203404565	12422.469004357976
10569.186075048989	12452.497880636829
10635.621368843984	12513.174481441967
10683.863859720432	12572.081413638383
10746.56587229508	12646.339724660143
10793.610407488333	12705.932273957285
10834.76146891974	12749.702273587427
10888.6772560083	12785.012316734652
10925.50665933458	12804.341676740745
10973.896218257352	12836.240602573309
11049.145494064878	12902.534314551494
11079.9620635012	12943.758911658977
11101.15236891052	12976.22148271308
11144.388368906288	13031.671156273465
11176.298159351509	13070.023930100095
11204.182767177861	13079.31333399742
11236.182060276526	13093.812603272821
11274.758510195214	13115.89517715549
11296.810213863346	13125.914006187473
11306.05572135127	13145.327527194091
11329.744668240253	13180.033119644704
11342.573331591191	13204.783193691335
11340.058167810797	13212.609282981015
11345.887243887715	13200.103250559616
11352.149807233855	13189.116077769519
11357.535929839147	13178.236230735984
11362.54303149473	13168.298102943363
11284.171914890761	13151.615158727305
11283.523715985726	13176.926362226019
11314.335845993408	13201.53585615003
11340.166636640895	13205.157722711907
11348.390090721006	13192.51694000213
11356.226172965547	13180.74415501321
11355.200354420947	13185.390685800054
11346.653852101323	13200.0874283165
11337.701932045917	13215.726437473573
11328.220294351504	13232.291610955377
11328.142305730904	13232.252456142347
11336.96110650132	13218.494419914608
11345.312107840447	13205.647962113744
11338.653894543973	13179.054545353527
11312.485193167491	13153.309786917984
11291.158410791499	13155.188426953013
11263.327867309159	13151.90114076842
11220.183504243168	13134.786778091055
11192.08880038755	13113.071790179198
11183.352669792714	13081.492023432964
11161.767104959501	13038.478082404692
11126.453506483289	12983.012349514236
11106.918453450719	12958.798449305174
11058.746189285066	12934.069802964763
10993.520091103415	12893.651918618832
10913.792884141372	12840.217189474111
10875.256361766342	12814.709656298983
10846.666520495512	12763.073212025998
10823.160630948792	12717.936202903373
10792.334070587645	12666.77340996472
10743.46676120913	12607.945131751285
10687.401926878243	12571.845095691735
10582.528893564711	12487.820326174548
10520.381758822781	12447.886403903045
10461.915214388311	12404.790843057399
10457.616547374626	12373.172718485452
10453.847843141939	12343.646908971687
10433.608288317857	12299.063818862985
10422.435064000261	12268.811344012745
10336.66412403534	12202.45300647067
10268.357227983797	12154.78666223786
10273.894797793062	12182.315338559147
10326.380795536537	12256.52845199535
10377.731053548825	12280.864295223339
10448.11273781742	12325.787605629102
10504.964929070673	12358.610041201073
10585.754234440094	12416.661748669021
10605.034296261536	12454.144309081295
10623.386131689573	12493.08407381787
10646.064665776852	12537.675029218412
10660.28938228686	12575.24236449524
10740.877191065958	12633.68534122898
10813.049702889315	12680.520524611544
10873.578441873447	12717.12285494493
10962.839271780202	12783.733700722083
10988.022273612341	12821.746531479585
10998.718278029846	12852.713348113597
11036.18336054745	12911.71828681144
11057.83556927185	12956.30011643439
11093.580462879494	12976.289224198248
11156.593762330993	13013.985120185962
11203.029563289689	13036.518532106693
11231.203935874017	13042.091422205769
11252.9556974387	13072.726342178012
11275.282637197419	13118.225629677409
11213.479528027989	13044.047542218686
11175.525121134078	13010.864995672739
11122.061397042266	12962.213721692246
11111.400127459427	12956.405957914292
11056.472641990726	12905.899760051421
11030.286988959231	12883.84604133849
10985.73369369548	12843.461286488431
10953.171203730071	12815.056096845357
10901.836519917848	12768.244659390006
10828.636730275164	12699.993509520784
10789.599873001958	12665.948912428463
10734.892352628494	12616.282922196027
10688.712424366286	12574.80039086749
10615.33098440329	12505.712186127515
10576.707725490553	12471.422827517456
10536.869037430535	12435.96110961902
10483.941933868098	12387.792195605165
10441.810481679548	12350.967553242828
10393.569969895336	12308.087373199915
10357.550698948526	12277.478057413653
10289.969144682382	12215.06247752575
10252.493220779057	12182.232726253533
10258.268684334449	12192.699429643557
10327.266781470025	12266.434600821445
10365.1804227514	12309.37726944815
10374.490954358487	12321.443901219907
10397.85407321203	12346.327625815504
10415.723471856723	12365.766367995066
10481.529972368873	12427.565087091973
10526.291549818774	12466.490867757047
10607.25410786859	12541.675497163586
10672.824599427606	12601.522036960729
10723.795513405725	12646.959351467242
10766.515435886678	12684.94473474983
10799.064909024411	12712.804435307411
10856.194545775752	12765.28835855361
10907.586997682827	12811.998515657851
10957.29564098623	12856.28121542995
11037.126732870289	12930.735165535983
11078.765623939824	12967.045139448004
11104.499915194147	12987.65732740054
11128.653202466532	13007.585716598765
11154.472239078377	13029.22126702984
11206.271626694415	13076.875365942169
11205.269586277765	13071.765170273475
11235.510446149363	13097.122002930788
11272.263243570787	13129.006189753045
11306.154408914832	13158.075632310729
11337.188861320392	13184.329758197331
11351.482055872624	13194.625713549452
11350.879460559892	13190.138563421946
11350.264897103154	13185.672851100495
11350.420884929665	13182.011835653473
11353.333711538207	13180.459364484901
11356.879584656584	13179.451451431658
11360.375248135986	13178.431039269339
11363.82220851025	13177.399211958622
11363.048062349833	13173.413378645744
11361.509339391792	13171.340497698286
11359.964191262967	13169.282299050585
11316.926723277347	13127.378752751969
11303.051058867284	13117.53281559668
11287.318718974513	13105.64326243172
11256.657324096193	13078.857287709725
11232.281612585848	13058.390101953042
11340.931627988322	13207.059876504542
11155.990295046886	13026.577436318961
10817.801273109055	12692.887245039854
10444.932140346173	12324.557469414784
10449.35881386975	12333.564586532728
10810.686585951167	12699.51449445844
11147.227981485801	13040.720275292899
11331.675976786473	13229.87563457029
11330.309022785683	13233.25968534559
11175.964883492585	13083.71085376528
10840.8614043843	12753.492561599305
10451.45048448384	12369.119510507795
10376.468811812349	12296.709133849741
10746.381938155679	12665.271086668261
11091.077415336826	13008.750431932991
11309.534843904381	13226.038404629191
11327.369557652975	13242.736550404277
11195.036630628423	13109.299933182436
10889.696897257072	12802.889230578643
10494.888301829642	12407.042234658666
10370.357458965542	12281.507521753483
10693.603371286827	12603.784209352263
11069.043516353624	12978.28869180501
11284.407531705832	13192.750216388453
11329.820263018133	13237.292853363906
11222.987871139747	13129.622750097196
10924.43142257324	12830.260789636168
10544.20947823295	12449.265372625287
10340.981050085855	12245.295472853855
10666.592777986756	12567.97442053608
11040.381875157258	12936.976605928154
11280.047746232116	13171.900031608802
11335.644311098247	13222.797969773324
11262.960732985657	13145.458909217845
10998.84758109253	12876.732709224672
10601.119873847787	12474.43376163644
10325.482815466828	12194.266656457006
10642.894266481748	12507.188651225844
11006.47346738337	12866.31839633951
11271.734407348591	13127.169314571389
11346.196812614424	13197.260549203987
11292.85507517475	13139.58596733274
11063.537968218747	12905.973983071912
10683.945424206822	12521.9976685613
10356.651733972858	12190.326249256406
10618.033476807732	12451.90773054919
10991.201817833204	12825.840890788757
11245.752534838017	13081.125025209516
11350.009276119825	13186.142362662551
11306.895119869689	13143.816045720825
11097.417053971576	12935.15321829684
10726.436688196109	12565.015604210694
10397.578303970507	12237.02742789977
10564.634988427182	12404.981529649393
10951.260743431243	12792.53518450917
11217.972912227453	13060.204432251081
11348.13250805335	13191.34904334068
11331.851263461118	13176.080473835837
11117.132413098654	12962.402083599496
10784.976302676088	12631.3139587324
10418.408402308962	12265.84103445895
10496.30781005087	12344.987966104782
10871.22996718895	12724.215113682958
11194.73257693274	13052.060398479074
11342.210813710373	13203.919510938254
